"record_id","doi","interaction_type","is_covalent_binding","experiment_mode_primary","experiment_mode_detail","application_context","comparable_target_class","model_ready","model_ready_blocker","manual_review_priority","q5_protein_evidence_flag","q5_triage_action","standardization_rules_version"
"PHA-87a16ab0cb-017","10.1021/acsami.2c19877","entrapment","no","surface","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-87a16ab0cb-018","10.1021/acsami.2c19877","entrapment","no","surface","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-87a16ab0cb-019","10.1021/acsami.2c19877","entrapment","no","surface","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-001","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-002","10.1021/acsami.2c20857","affinity_binding","no","microarray","batch_adsorption_equilibrium","screening_library","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-003","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-004","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-005","10.1021/acsami.2c20857","physical_adsorption","no","microarray","batch_adsorption_equilibrium","screening_library","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-006","10.1021/acsami.2c20857","physical_adsorption","no","microarray","batch_adsorption_equilibrium","screening_library","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-007","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-008","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-009","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-010","10.1021/acsami.2c20857","selective_adsorption","no","microarray","batch_adsorption_equilibrium","screening_library","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-011","10.1021/acsami.2c20857","affinity_binding","no","batch","batch_adsorption_isotherm","mechanism_study","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-012","10.1021/acsami.2c20857","affinity_binding","no","batch","batch_adsorption_isotherm","mechanism_study","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-013","10.1021/acsami.2c20857","affinity_binding","no","batch","batch_adsorption_isotherm","mechanism_study","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-014","10.1021/acsami.2c20857","affinity_binding","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-015","10.1021/acsami.2c20857","physical_adsorption","no","microarray","batch_adsorption_equilibrium","screening_library","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-016","10.1021/acsami.2c20857","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-d691ec8901-017","10.1021/acsami.2c20857","selective_adsorption","no","microarray","batch_adsorption_equilibrium","screening_library","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-432578dcd5-001","10.1021/acsami.3c00227","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","medium","True","ready","high","True","keep","curated_release_20260707"
"PHA-aa3c80278a-001","10.1021/acsami.3c06230","entrapment","no","immobilization","other","purification","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-aa3c80278a-002","10.1021/acsami.3c06230","entrapment","no","surface","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-aa3c80278a-003","10.1021/acsami.3c06230","entrapment","no","other","fluorescence_surface_quantification","purification","not_comparable","False","not_strong_or_medium_comparable;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-aa3c80278a-004","10.1021/acsami.3c06230","entrapment","no","surface","other","protein_immobilization","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-073a32c5d6-001","10.1021/acsami.3c17580","antifouling_low_adsorption","no","surface","other","antifouling","weak","False","not_strong_or_medium_comparable","medium","True","keep","curated_release_20260707"
"PHA-073a32c5d6-002","10.1021/acsami.3c17580","antifouling_low_adsorption","no","surface","other","antifouling","weak","False","not_strong_or_medium_comparable","medium","True","keep","curated_release_20260707"
"PHA-e49a41a218-001","10.1021/acsami.3c18699","covalent_immobilization","yes","immobilization","fluorescence_surface_quantification","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-e49a41a218-002","10.1021/acsami.3c18699","unknown","unclear","immobilization","fluorescence_surface_quantification","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-a473fd84f0-001","10.1021/acsami.4c01088","covalent_immobilization","yes","biofouling","surface_fouling_assay","purification","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","True","not_applicable","curated_release_20260707"
"PHA-a473fd84f0-002","10.1021/acsami.4c01088","covalent_immobilization","yes","hemocompatibility","surface_fouling_assay","protein_immobilization","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-33c9955f0c-001","10.1021/acsami.4c19096","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-33c9955f0c-002","10.1021/acsami.4c19096","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-672b86ed7d-001","10.1021/acsami.5b03325","covalent_immobilization","yes","column","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-672b86ed7d-002","10.1021/acsami.5b03325","covalent_immobilization","yes","column","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-672b86ed7d-003","10.1021/acsami.5b03325","covalent_immobilization","yes","column","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-672b86ed7d-004","10.1021/acsami.5b03325","covalent_immobilization","yes","column","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-672b86ed7d-005","10.1021/acsami.5b03325","covalent_immobilization","yes","column","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-64512dd7f5-001","10.1021/acsami.6b15004","antifouling_low_adsorption","no","hemocompatibility","other","antifouling","not_comparable","False","not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-64512dd7f5-002","10.1021/acsami.6b15004","physical_adsorption","no","hemocompatibility","other","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-64512dd7f5-003","10.1021/acsami.6b15004","physical_adsorption","no","surface","other","mechanism_study","not_comparable","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-64512dd7f5-004","10.1021/acsami.6b15004","physical_adsorption","no","surface","other","mechanism_study","not_comparable","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-64512dd7f5-005","10.1021/acsami.6b15004","physical_adsorption","no","hemocompatibility","other","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-64512dd7f5-006","10.1021/acsami.6b15004","physical_adsorption","no","hemocompatibility","other","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-a405352d16-001","10.1021/acsami.7b17670","physical_adsorption","no","surface","fluorescence_surface_quantification","biointerface_adsorption","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","True","not_applicable","curated_release_20260707"
"PHA-a405352d16-002","10.1021/acsami.7b17670","physical_adsorption","no","surface","fluorescence_surface_quantification","biointerface_adsorption","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-4dedd442b3-001","10.1021/acsami.7b18423","physical_adsorption","no","surface","fluorescence_surface_quantification","biointerface_adsorption","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-4dedd442b3-002","10.1021/acsami.7b18423","physical_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-4dedd442b3-003","10.1021/acsami.7b18423","entrapment","no","surface","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-4dedd442b3-004","10.1021/acsami.7b18423","entrapment","no","surface","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-79602951d8-001","10.1021/acsami.8b08381","physical_adsorption","no","surface","other","mechanism_study","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-79602951d8-002","10.1021/acsami.8b08381","selective_adsorption","no","surface","other","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-79602951d8-003","10.1021/acsami.8b08381","selective_adsorption","no","surface","other","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-79602951d8-004","10.1021/acsami.8b08381","unknown","unclear","surface","other","mechanism_study","not_comparable","False","not_strong_or_medium_comparable","high","False","not_applicable","curated_release_20260707"
"PHA-79602951d8-005","10.1021/acsami.8b08381","unknown","unclear","surface","other","mechanism_study","not_comparable","False","not_strong_or_medium_comparable","high","False","not_applicable","curated_release_20260707"
"PHA-c2f0dabc48-001","10.1021/acsami.8b10446","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","weak","False","not_strong_or_medium_comparable;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-c2f0dabc48-002","10.1021/acsami.8b10446","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","weak","False","not_strong_or_medium_comparable;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-c2f0dabc48-003","10.1021/acsami.8b10446","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","weak","False","not_strong_or_medium_comparable;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-cfd27b8cd9-001","10.1021/acsami.8b18302","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-cfd27b8cd9-002","10.1021/acsami.8b18302","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-cfd27b8cd9-003","10.1021/acsami.8b18302","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-cfd27b8cd9-004","10.1021/acsami.8b18302","antifouling_low_adsorption","no","flow","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-cfd27b8cd9-005","10.1021/acsami.8b18302","antifouling_low_adsorption","no","flow","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-f743ab48b9-001","10.1021/acsami.9b16117","covalent_immobilization","yes","immobilization","other","protein_immobilization","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-f743ab48b9-002","10.1021/acsami.9b16117","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-f743ab48b9-003","10.1021/acsami.9b16117","entrapment","no","column","other","purification","medium","False","low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-776a693b02-001","10.1021/acsami.9b17328","affinity_binding","no","QCM_SPR","SPR_binding","mechanism_study","not_comparable","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-776a693b02-002","10.1021/acsami.9b17328","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-776a693b02-003","10.1021/acsami.9b17328","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-776a693b02-004","10.1021/acsami.9b17328","affinity_binding","no","QCM_SPR","SPR_binding","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-776a693b02-005","10.1021/acsami.9b17328","affinity_binding","no","QCM_SPR","SPR_binding","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-776a693b02-006","10.1021/acsami.9b17328","affinity_binding","no","surface","fluorescence_surface_quantification","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-08ae502ace-001","10.1021/acsapm.1c00380","covalent_immobilization","yes","immobilization","protein_immobilization_activity","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-08ae502ace-002","10.1021/acsapm.1c00380","covalent_immobilization","yes","immobilization","protein_immobilization_activity","protein_immobilization","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-08ae502ace-003","10.1021/acsapm.1c00380","covalent_immobilization","yes","immobilization","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-08ae502ace-004","10.1021/acsapm.1c00380","covalent_immobilization","yes","immobilization","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-08ae502ace-005","10.1021/acsapm.1c00380","covalent_immobilization","yes","immobilization","protein_immobilization_activity","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-17b20f5a23-001","10.1021/acsapm.2c00302","protein_fouling","no","biofouling","other","antifouling","strong","False","missing_key_experiment_condition","high","True","keep","curated_release_20260707"
"PHA-17b20f5a23-002","10.1021/acsapm.2c00302","covalent_immobilization","yes","biofouling","surface_fouling_assay","antifouling","strong","False","missing_key_experiment_condition;low_source_quality","high","True","keep","curated_release_20260707"
"PHA-17b20f5a23-003","10.1021/acsapm.2c00302","covalent_immobilization","yes","biofouling","surface_fouling_assay","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","medium","True","keep","curated_release_20260707"
"PHA-17b20f5a23-004","10.1021/acsapm.2c00302","covalent_immobilization","yes","biofouling","surface_fouling_assay","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","medium","True","keep","curated_release_20260707"
"PHA-17b20f5a23-005","10.1021/acsapm.2c00302","covalent_immobilization","yes","biofouling","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-17b20f5a23-006","10.1021/acsapm.2c00302","covalent_immobilization","yes","biofouling","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-17b20f5a23-007","10.1021/acsapm.2c00302","covalent_immobilization","yes","biofouling","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-17b20f5a23-008","10.1021/acsapm.2c00302","protein_fouling","no","biofouling","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-001","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-002","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-003","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-004","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-005","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-006","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-b4c9e12a5a-007","10.1021/acsapm.2c01300","covalent_immobilization","yes","QCM_SPR","QCM_D","protein_immobilization","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-553f922298-001","10.1021/acsapm.3c00890","nonspecific_adsorption","no","immobilization","fluorescence_surface_quantification","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-553f922298-002","10.1021/acsapm.3c00890","nonspecific_adsorption","no","immobilization","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-553f922298-003","10.1021/acsapm.3c00890","nonspecific_adsorption","no","immobilization","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-553f922298-004","10.1021/acsapm.3c00890","nonspecific_adsorption","no","immobilization","fluorescence_surface_quantification","protein_immobilization","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-553f922298-005","10.1021/acsapm.3c00890","physical_adsorption","no","hemocompatibility","static_incubation","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-37eef2473f-001","10.1021/acsapm.3c02949","antifouling_low_adsorption","no","hemocompatibility","surface_fouling_assay","antifouling","medium","False","low_source_quality","high","True","keep","curated_release_20260707"
"PHA-37eef2473f-002","10.1021/acsapm.3c02949","antifouling_low_adsorption","no","hemocompatibility","surface_fouling_assay","antifouling","medium","False","missing_key_experiment_condition;low_source_quality","high","True","keep","curated_release_20260707"
"PHA-37eef2473f-003","10.1021/acsapm.3c02949","covalent_immobilization","yes","hemocompatibility","surface_fouling_assay","protein_immobilization","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-37eef2473f-004","10.1021/acsapm.3c02949","covalent_immobilization","yes","hemocompatibility","surface_fouling_assay","protein_immobilization","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-37eef2473f-005","10.1021/acsapm.3c02949","antifouling_low_adsorption","no","hemocompatibility","other","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-37eef2473f-006","10.1021/acsapm.3c02949","antifouling_low_adsorption","no","hemocompatibility","other","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-dd6804dfd0-001","10.1021/acsapm.4c01844","physical_adsorption","no","surface","other","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","False","not_applicable","curated_release_20260707"
"PHA-dd6804dfd0-002","10.1021/acsapm.4c01844","physical_adsorption","no","surface","other","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","False","not_applicable","curated_release_20260707"
"PHA-dd6804dfd0-003","10.1021/acsapm.4c01844","physical_adsorption","no","surface","other","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","False","not_applicable","curated_release_20260707"
"PHA-dd6804dfd0-004","10.1021/acsapm.4c01844","physical_adsorption","no","surface","other","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","False","not_applicable","curated_release_20260707"
"PHA-dd6804dfd0-005","10.1021/acsapm.4c01844","physical_adsorption","no","surface","other","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","False","not_applicable","curated_release_20260707"
"PHA-dd6804dfd0-006","10.1021/acsapm.4c01844","physical_adsorption","no","surface","other","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","False","not_applicable","curated_release_20260707"
"PHA-f3173536de-001","10.1021/acsapm.5c00472","entrapment","no","surface","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-f3173536de-002","10.1021/acsapm.5c00472","entrapment","no","surface","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-f3173536de-003","10.1021/acsapm.5c00472","entrapment","no","surface","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-f3173536de-004","10.1021/acsapm.5c00472","entrapment","no","surface","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-f3173536de-005","10.1021/acsapm.5c00472","entrapment","no","surface","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-f3173536de-006","10.1021/acsapm.5c00472","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-001","10.1021/acsapm.5c02601","selective_adsorption","no","surface","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-002","10.1021/acsapm.5c02601","selective_adsorption","no","batch","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-003","10.1021/acsapm.5c02601","selective_adsorption","no","surface","batch_adsorption_kinetics","mechanism_study","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-004","10.1021/acsapm.5c02601","selective_adsorption","no","batch","batch_adsorption_kinetics","mechanism_study","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-005","10.1021/acsapm.5c02601","selective_adsorption","no","hemocompatibility","other","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-006","10.1021/acsapm.5c02601","selective_adsorption","no","other","other","screening_library","strong","False","low_source_quality","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-007","10.1021/acsapm.5c02601","selective_adsorption","no","other","other","screening_library","strong","False","low_source_quality","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-008","10.1021/acsapm.5c02601","selective_adsorption","no","surface","other","screening_library","strong","False","low_source_quality","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-009","10.1021/acsapm.5c02601","selective_adsorption","no","hemocompatibility","other","hemocompatibility","strong","False","low_source_quality","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-010","10.1021/acsapm.5c02601","selective_adsorption","no","hemocompatibility","other","hemocompatibility","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-011","10.1021/acsapm.5c02601","selective_adsorption","no","surface","other","purification","medium","False","missing_key_experiment_condition","high","True","not_applicable","curated_release_20260707"
"PHA-5ad93734b0-012","10.1021/acsapm.5c02601","selective_adsorption","no","other","other","purification","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit","low","True","not_applicable","curated_release_20260707"
"PHA-fb4921c620-001","10.1021/acsapm.5c03793","covalent_immobilization","yes","biofouling","fluorescence_surface_quantification","antifouling","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-fb4921c620-002","10.1021/acsapm.5c03793","covalent_immobilization","yes","biofouling","fluorescence_surface_quantification","antifouling","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-6c878b0356-001","10.1021/acsapm.5c03850","antifouling_low_adsorption","no","hemocompatibility","surface_fouling_assay","antifouling","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-6c878b0356-002","10.1021/acsapm.5c03850","antifouling_low_adsorption","no","hemocompatibility","other","antifouling","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","low","True","keep","curated_release_20260707"
"PHA-c2ea1c4b47-001","10.1021/acsapm.5c04803","nonspecific_adsorption","no","surface","static_incubation","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c2ea1c4b47-002","10.1021/acsapm.5c04803","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-c2ea1c4b47-003","10.1021/acsapm.5c04803","nonspecific_adsorption","no","surface","static_incubation","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c2ea1c4b47-004","10.1021/acsapm.5c04803","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-8d779502a5-001","10.1021/acsapm.8b00207","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-8d779502a5-002","10.1021/acsapm.8b00207","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-8d779502a5-003","10.1021/acsapm.8b00207","nonspecific_adsorption","no","QCM_SPR","SPR_binding","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
