material_mention_id,doi,name,role,query,value_origin,source_database,match_status,qa_status,qa_note,pubchem_cid,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchikey,iupac_name
2031,10.1080/01496390802414700,"1,4 butane diol diglycidyl ether",spacer arm,"1,4-butanediol diglycidyl ether",external_descriptor,PubChem,skipped,skipped,,,,,,,,
2032,10.1080/01496390802414700,iminodiacetic acid,metal chelating ligand,iminodiacetic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2033,10.1080/01496390802414700,Cu2+,affinity metal ion,copper(2+),external_descriptor,PubChem,skipped,skipped,,,,,,,,
2034,10.1080/01496390802414700,CuSO4,copper loading salt,copper sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2035,10.1080/01496390802414700,sodium phosphate,buffer,sodium phosphate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2036,10.1080/01496390802414700,NaCl,salt to suppress nonspecific binding,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2037,10.1080/01496390802414700,EDTA,metal stripping chelate,ethylenediaminetetraacetic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2038,10.1080/01496390802414700,sodium hydroxide,BDE reaction reagent,sodium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2039,10.1080/01496390802414700,sodium borohydride,BDE reaction reagent,sodium borohydride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2040,10.1080/01496390802414700,sodium bicarbonate,IDA reaction reagent,sodium bicarbonate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2041,10.1080/01496390802414700,sulfuric acid,hydrogel casting reagent,sulfuric acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2042,10.1080/01496390802414700,acetic acid,hydrogel casting reagent,acetic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2043,10.1080/01496390802414700,methanol,hydrogel casting reagent,methanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
537,10.1080/01496395.2012.662258,2-hydroxyethyl methacrylate,monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,matched,usable,,13360.0,C6H10O3,130.14,CC(=C)C(=O)OCCO,CC(=C)C(=O)OCCO,WOBHKFSMXKNTIM-UHFFFAOYSA-N,2-hydroxyethyl 2-methylprop-2-enoate
538,10.1080/01496395.2012.662258,HEMA,monomer abbreviation,hydroxyethyl methacrylate,external_descriptor,PubChem,matched,usable,,13360.0,C6H10O3,130.14,CC(=C)C(=O)OCCO,CC(=C)C(=O)OCCO,WOBHKFSMXKNTIM-UHFFFAOYSA-N,2-hydroxyethyl 2-methylprop-2-enoate
539,10.1080/01496395.2012.662258,N-methacryloyl-(L)-histidine methylester,affinity comonomer ligand,N-methacryloyl-L-histidine methyl ester,external_descriptor,PubChem,matched,usable,,86021246.0,C11H15N3O3,237.25,CC(=C)C(=O)NC(CC1=CN=CN1)C(=O)OC,CC(=C)C(=O)NC(CC1=CN=CN1)C(=O)OC,LTELWGJDCBOKRL-UHFFFAOYSA-N,methyl 3-(1H-imidazol-5-yl)-2-(2-methylprop-2-enoylamino)propanoate
540,10.1080/01496395.2012.662258,MAH,affinity comonomer ligand abbreviation,N-methacryloyl-L-histidine methyl ester,external_descriptor,PubChem,matched,usable,,86021246.0,C11H15N3O3,237.25,CC(=C)C(=O)NC(CC1=CN=CN1)C(=O)OC,CC(=C)C(=O)NC(CC1=CN=CN1)C(=O)OC,LTELWGJDCBOKRL-UHFFFAOYSA-N,methyl 3-(1H-imidazol-5-yl)-2-(2-methylprop-2-enoylamino)propanoate
541,10.1080/01496395.2012.662258,"N,N'-methylene-bisacrylamide",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,matched,usable,,8041.0,C7H10N2O2,154.17,C=CC(=O)NCNC(=O)C=C,C=CC(=O)NCNC(=O)C=C,ZIUHHBKFKCYYJD-UHFFFAOYSA-N,N-[(prop-2-enoylamino)methyl]prop-2-enamide
542,10.1080/01496395.2012.662258,MBAAm,crosslinker abbreviation,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,matched,usable,,8041.0,C7H10N2O2,154.17,C=CC(=O)NCNC(=O)C=C,C=CC(=O)NCNC(=O)C=C,ZIUHHBKFKCYYJD-UHFFFAOYSA-N,N-[(prop-2-enoylamino)methyl]prop-2-enamide
543,10.1080/01496395.2012.662258,ammonium persulfate,initiator,ammonium persulfate,external_descriptor,PubChem,matched,usable,,62648.0,H8N2O8S2,228.21,[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],ROOXNKNUYICQNP-UHFFFAOYSA-N,diazanium;sulfonatooxy sulfate
544,10.1080/01496395.2012.662258,APS,initiator abbreviation,ammonium persulfate,external_descriptor,PubChem,matched,usable,,62648.0,H8N2O8S2,228.21,[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],ROOXNKNUYICQNP-UHFFFAOYSA-N,diazanium;sulfonatooxy sulfate
545,10.1080/01496395.2012.662258,"N,N,N',N'-tetramethylene diamine",polymerization accelerator,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,matched,usable,,8037.0,C6H16N2,116.2,CN(C)CCN(C)C,CN(C)CCN(C)C,KWYHDKDOAIKMQN-UHFFFAOYSA-N,"N,N,N',N'-tetramethylethane-1,2-diamine"
546,10.1080/01496395.2012.662258,TEMED,polymerization accelerator abbreviation,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,matched,usable,,8037.0,C6H16N2,116.2,CN(C)CCN(C)C,CN(C)CCN(C)C,KWYHDKDOAIKMQN-UHFFFAOYSA-N,"N,N,N',N'-tetramethylethane-1,2-diamine"
547,10.1080/01496395.2012.662258,sodium chloride,salt for ionic strength and elution,sodium chloride,external_descriptor,PubChem,matched,usable,,5234.0,ClNa,58.44,[Na+].[Cl-],[Na+].[Cl-],FAPWRFPIFSIZLT-UHFFFAOYSA-M,sodium chloride
548,10.1080/01496395.2012.662258,sodium hydroxide,cleaning/regeneration agent,sodium hydroxide,external_descriptor,PubChem,matched,usable,,14798.0,HNaO,39.997,[OH-].[Na+],[OH-].[Na+],HEMHJVSKTPXQMS-UHFFFAOYSA-M,sodium hydroxide
549,10.1080/01496395.2012.662258,sodium azide,storage/blocking buffer additive,sodium azide,external_descriptor,PubChem,matched,usable,,33557.0,N3Na,65.01,[N-]=[N+]=[N-].[Na+],[N-]=[N+]=[N-].[Na+],PXIPVTKHYLBLMZ-UHFFFAOYSA-N,sodium azide
550,10.1080/01496395.2012.662258,glutaraldehyde,SEM fixation reagent,glutaraldehyde,external_descriptor,PubChem,matched,usable,,3485.0,C5H8O2,100.12,C(CC=O)CC=O,C(CC=O)CC=O,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,pentanedial
551,10.1080/01496395.2012.662258,osmium tetroxide,SEM post-fixation reagent,osmium tetroxide,external_descriptor,PubChem,matched,usable,,30318.0,O4Os,254.2,O=[Os](=O)(=O)=O,O=[Os](=O)(=O)=O,VUVGYHUDAICLFK-UHFFFAOYSA-N,tetraoxoosmium
552,10.1080/01496395.2012.662258,o-phenylenediamine,ELISA detection substrate,o-phenylenediamine,external_descriptor,PubChem,matched,usable,,7243.0,C6H8N2,108.14,C1=CC=C(C(=C1)N)N,C1=CC=C(C(=C1)N)N,GEYOCULIXLDCMW-UHFFFAOYSA-N,"benzene-1,2-diamine"
1320,10.1080/01496395.2014.898660,4-vinyl phenyl boronic acid,boronate affinity monomer/ligand,4-vinyl phenyl boronic acid,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1321,10.1080/01496395.2014.898660,2-hydroxyethyl methacrylate,monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1322,10.1080/01496395.2014.898660,poly(2-hydroxyethyl methacrylate),cryogel matrix polymer,poly(2-hydroxyethyl methacrylate),external_descriptor,PubChem,skipped,skipped,,,,,,,,
1323,10.1080/01496395.2014.898660,poly(HEMA-VPBA),boronate-affinity embedded particle phase,poly HEMA VPBA,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1324,10.1080/01496395.2014.898660,"N,N'-methylene bisacrylamide",crosslinker,"N,N'-methylene bisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1325,10.1080/01496395.2014.898660,ethylene glycol dimethylacrylate,crosslinker,ethylene glycol dimethacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1326,10.1080/01496395.2014.898660,ammonium persulfate,initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1327,10.1080/01496395.2014.898660,potassium persulphate,initiator,potassium persulfate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1328,10.1080/01496395.2014.898660,"N,N,N',N'-tetramethylethylene diamine",polymerization accelerator,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,skipped,skipped,,,,,,,,
1329,10.1080/01496395.2014.898660,4-(2-hydroxyethyl)-1-piperazineethanesulfonic acid,organic buffering solvent,HEPES,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1330,10.1080/01496395.2014.898660,toluene,poremaker and diluent,toluene,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1331,10.1080/01496395.2014.898660,sodium chloride,desorption agent,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1332,10.1080/01496395.2014.898660,sodium hydroxide,regeneration and sterilization agent,sodium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1333,10.1080/01496395.2014.898660,potassium bromide,void marker,potassium bromide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2190,10.1080/01496395.2016.1183677,poly(vinyl alcohol),hydrogel backbone,polyvinyl alcohol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2191,10.1080/01496395.2016.1183677,polyethyleneimine,blend polymer and Cu2+-binding complexing component,polyethyleneimine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2192,10.1080/01496395.2016.1183677,glutaraldehyde,crosslinker,glutaraldehyde,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2193,10.1080/01496395.2016.1183677,Cu2+,immobilized metal affinity ion,copper(2+),external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2194,10.1080/01496395.2016.1183677,Cu(NO3)2,Cu2+ source,copper nitrate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2195,10.1080/01496395.2016.1183677,sodium lauryl sulphate,Hb desorption/elution reagent,sodium dodecyl sulfate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2196,10.1080/01496395.2016.1183677,sodium chloride,isotonic dilution salt and ionic strength variable,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2197,10.1080/01496395.2016.1183677,hydrochloric acid,pH adjustment during cryogel synthesis,hydrochloric acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2198,10.1080/01496395.2016.1183677,sodium azide,storage antimicrobial,sodium azide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2117,10.1080/01496395.2017.1318921,tris(hydroxymethyl)aminomethane,affinity ligand,tris(hydroxymethyl)aminomethane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2118,10.1080/01496395.2017.1318921,sodium borohydride,reducing agent / immobilization stabilizer,sodium borohydride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2119,10.1080/01496395.2017.1318921,acrylamide,monomer,acrylamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2120,10.1080/01496395.2017.1318921,"N,N'-methylene-bis(acrylamide)",crosslinker / comonomer,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2121,10.1080/01496395.2017.1318921,allylglycidyl ether,epoxy-functional monomer,allyl glycidyl ether,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2122,10.1080/01496395.2017.1318921,ammonium persulfate,polymerization initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2123,10.1080/01496395.2017.1318921,"N,N,N',N'-tetramethylethylenediamine",polymerization accelerator,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2124,10.1080/01496395.2017.1318921,methanol,epoxy ring-opening pretreatment reagent,methanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2125,10.1080/01496395.2017.1318921,sodium phosphate,adsorption and chromatography buffer,sodium phosphate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2126,10.1080/01496395.2017.1318921,potassium phosphate,Tris immobilization buffer,potassium phosphate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2127,10.1080/01496395.2017.1318921,sodium carbonate,sodium borohydride solution buffer,sodium carbonate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2128,10.1080/01496395.2017.1318921,sodium chloride,elution salt,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1239,10.1080/01496395.2019.1577446,N-acetylneuraminic acid,template molecule and ceruloplasmin site-recognition epitope,N-Acetylneuraminic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1240,10.1080/01496395.2019.1577446,D-mannose,small-molecule competitor for NANA selectivity,D-mannose,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1241,10.1080/01496395.2019.1577446,2-hydroxyethyl methacrylate,polymer backbone monomer,2-Hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1242,10.1080/01496395.2019.1577446,N-methacryloyl-L-histidine,functional monomer and Cu(II)-chelating ligand,N-methacryloyl-L-histidine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1243,10.1080/01496395.2019.1577446,(MAH)2-Cu(II),metal-chelate functional comonomer,(MAH)2-Cu(II),external_descriptor,PubChem,skipped,skipped,,,,,,,,
1244,10.1080/01496395.2019.1577446,(MAH)2-Cu(II)-NANA,preorganized imprinted monomer complex,(MAH)2-Cu(II)-NANA,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1245,10.1080/01496395.2019.1577446,Cu(II),metal ion bridge/chelation mediator,copper(II),external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1246,10.1080/01496395.2019.1577446,copper(II) sulfate pentahydrate,Cu(II) source,copper sulfate pentahydrate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1247,10.1080/01496395.2019.1577446,"N,N'-methylenebisacrylamide",crosslinker,"N,N'-Methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1248,10.1080/01496395.2019.1577446,ammonium persulfate,polymerization initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1249,10.1080/01496395.2019.1577446,"N,N,N,N-tetramethylene diamine",polymerization accelerator/initiator component,TEMED,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1250,10.1080/01496395.2019.1577446,sodium carbonate,elution solution component,sodium carbonate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1251,10.1080/01496395.2019.1577446,sodium hydroxide,elution solution component,sodium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1252,10.1080/01496395.2019.1577446,sodium chloride,ionic strength variable,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1253,10.1080/01496395.2019.1577446,sodium sulfate,ionic strength variable,sodium sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1254,10.1080/01496395.2019.1577446,sodium azide,storage preservative,sodium azide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1862,10.1080/01496395.2019.1612912,2-Hydroxyethyl methacrylate,cryogel monomer,2-Hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1863,10.1080/01496395.2019.1612912,"N,Nʹ-methylene-bis(acrylamide)",crosslinker,"N,N'-Methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1864,10.1080/01496395.2019.1612912,anti-LDL antibody nanoparticles,affinity ligand and embedded nanoparticle filler,anti-LDL antibody nanoparticles,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1865,10.1080/01496395.2019.1612912,anti-LDL antibody,bioaffinity ligand precursor,anti-LDL antibody,external_descriptor,PubChem,skipped,skipped,,,,,,,,
1866,10.1080/01496395.2019.1612912,bis(2-2ʹ-bipyridyl)-MATyr-MATyr ruthenium(II),ruthenium-based amino acid monomer or crosslinking complex,"bis(2,2'-bipyridyl) ruthenium MATyr MATyr",external_descriptor,PubChem,skipped,skipped,,,,,,,,
1867,10.1080/01496395.2019.1612912,ammonium persulfate,initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1868,10.1080/01496395.2019.1612912,"N,N,Nʹ,Nʹ-tetramethylene diamine",initiator accelerator,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,skipped,skipped,,,,,,,,
1869,10.1080/01496395.2019.1612912,poly(vinyl alcohol),microemulsion stabilizer,polyvinyl alcohol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1870,10.1080/01496395.2019.1612912,sodium chloride,elution salt,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1871,10.1080/01496395.2019.1612912,sodium azide,storage preservative,sodium azide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
1872,10.1080/01496395.2019.1612912,phosphate buffer,buffer and mobile phase,phosphate buffer,external_descriptor,PubChem,skipped,skipped,,,,,,,,
691,10.1080/01496395.2019.1617743,L-tryptophan,hydrophobic affinity ligand,L-tryptophan,external_descriptor,PubChem,matched,usable,,6305.0,C11H12N2O2,204.22,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,QIVBCDIJIAJPQS-VIFPVBQESA-N,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid
692,10.1080/01496395.2019.1617743,glutaraldehyde,spacer/crosslinking reagent for ligand immobilization,glutaraldehyde,external_descriptor,PubChem,matched,usable,,3485.0,C5H8O2,100.12,C(CC=O)CC=O,C(CC=O)CC=O,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,pentanedial
693,10.1080/01496395.2019.1617743,"1,6-hexanediamine",surface amination spacer component,"1,6-hexanediamine",external_descriptor,PubChem,matched,usable,,16402.0,C6H16N2,116.2,C(CCCN)CCN,C(CCCN)CCN,NAQMVNRVTILPCV-UHFFFAOYSA-N,"hexane-1,6-diamine"
694,10.1080/01496395.2019.1617743,acrylamide,monomer,acrylamide,external_descriptor,PubChem,matched,usable,,6579.0,C3H5NO,71.08,C=CC(=O)N,C=CC(=O)N,HRPVXLWXLXDGHG-UHFFFAOYSA-N,prop-2-enamide
695,10.1080/01496395.2019.1617743,"N,N'-methylene-bis-acrylamide",crosslinker/monomer,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,matched,usable,,8041.0,C7H10N2O2,154.17,C=CC(=O)NCNC(=O)C=C,C=CC(=O)NCNC(=O)C=C,ZIUHHBKFKCYYJD-UHFFFAOYSA-N,N-[(prop-2-enoylamino)methyl]prop-2-enamide
696,10.1080/01496395.2019.1617743,allyl glycidyl ether,epoxy-functional monomer,allyl glycidyl ether,external_descriptor,PubChem,matched,usable,,7838.0,C6H10O2,114.14,C=CCOCC1CO1,C=CCOCC1CO1,LSWYGACWGAICNM-UHFFFAOYSA-N,2-(prop-2-enoxymethyl)oxirane
697,10.1080/01496395.2019.1617743,ammonium persulfate,polymerization initiator,ammonium persulfate,external_descriptor,PubChem,matched,usable,,62648.0,H8N2O8S2,228.21,[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],ROOXNKNUYICQNP-UHFFFAOYSA-N,diazanium;sulfonatooxy sulfate
698,10.1080/01496395.2019.1617743,TEMED,polymerization catalyst,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,matched,usable,,8037.0,C6H16N2,116.2,CN(C)CCN(C)C,CN(C)CCN(C)C,KWYHDKDOAIKMQN-UHFFFAOYSA-N,"N,N,N',N'-tetramethylethane-1,2-diamine"
699,10.1080/01496395.2019.1617743,methanol,optional pre-activation nucleophilic agent,methanol,external_descriptor,PubChem,matched,usable,,887.0,CH4O,32.042,CO,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol
700,10.1080/01496395.2019.1617743,sodium chloride,ionic strength modifier,sodium chloride,external_descriptor,PubChem,matched,usable,,5234.0,ClNa,58.44,[Na+].[Cl-],[Na+].[Cl-],FAPWRFPIFSIZLT-UHFFFAOYSA-M,sodium chloride
701,10.1080/01496395.2019.1617743,sodium sulfate,adsorption buffer salt,sodium sulfate,external_descriptor,PubChem,matched,usable,,24436.0,Na2O4S,142.04,[O-]S(=O)(=O)[O-].[Na+].[Na+],[O-]S(=O)(=O)[O-].[Na+].[Na+],PMZURENOXWZQFD-UHFFFAOYSA-L,disodium;sulfate
702,10.1080/01496395.2019.1617743,sodium phosphate buffer,functionalization buffer,sodium phosphate,external_descriptor,PubChem,matched,usable,,21225609.0,NaO4P-2,117.961,[O-]P(=O)([O-])[O-].[Na+],[O-]P(=O)([O-])[O-].[Na+],AJPJDKMHJJGVTQ-UHFFFAOYSA-K,sodium phosphate
703,10.1080/01496395.2019.1617743,sodium borohydride,reduction reagent,sodium borohydride,external_descriptor,PubChem,matched,usable,,4311764.0,BH4Na,37.84,[BH4-].[Na+],[BH4-].[Na+],YOQDYZUWIQVZSF-UHFFFAOYSA-N,sodium boranuide
704,10.1080/01496395.2019.1617743,acetic acid,elution reagent,acetic acid,external_descriptor,PubChem,matched,usable,,176.0,C2H4O2,60.05,CC(=O)O,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,acetic acid
2999,10.1080/01932691.2010.497463,gelatin,natural polymer component,gelatin,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
3000,10.1080/01932691.2010.497463,2-hydroxyethyl methacrylate,monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
3001,10.1080/01932691.2010.497463,acrylonitrile,monomer,acrylonitrile,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
3002,10.1080/01932691.2010.497463,ethylene glycol dimethacrylate,crosslinker,ethylene glycol dimethacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
3003,10.1080/01932691.2010.497463,potassium persulphate,redox initiator,potassium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
3004,10.1080/01932691.2010.497463,potassium metabisulphite,redox initiator,potassium metabisulfite,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
3005,10.1080/01932691.2010.497463,ethylene glycol,co-solvent,ethylene glycol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2659,10.1080/03602559.2012.709297,polyvinyl alcohol,polymer backbone,polyvinyl alcohol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2660,10.1080/03602559.2012.709297,chitosan,polymer backbone,chitosan,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2661,10.1080/03602559.2012.709297,acrylamide,monomer,acrylamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2662,10.1080/03602559.2012.709297,"N,N'-methylene bis acrylamide",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2663,10.1080/03602559.2012.709297,potassium persulphate,initiator,potassium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2664,10.1080/03602559.2012.709297,potassium metabisulphite,redox activator,potassium metabisulfite,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2665,10.1080/03602559.2012.709297,potassium iodide,swelling medium solute,potassium iodide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2666,10.1080/03602559.2012.709297,D-glucose,swelling medium solute,D-glucose,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2667,10.1080/03602559.2012.709297,sodium chloride,saline swelling medium solute,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2668,10.1080/03602559.2012.709297,urea,swelling medium solute,urea,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2946,10.1080/08927010109378470,agarose,hydrogel polymer,agarose,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2947,10.1080/08927010109378470,alginate,hydrogel polymer,alginate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2948,10.1080/08927010109378470,chitosan,hydrogel polymer,chitosan,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2949,10.1080/08927010109378470,chemically modified polyvinylalcohol (PVA-SbQ),hydrogel polymer,polyvinyl alcohol styrylpyridinium,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2812,10.1080/08927010902730516,acrylamide,monomer,acrylamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2813,10.1080/08927010902730516,2-hydroxyethylmethacrylate,monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2814,10.1080/08927010902730516,2-hydroxyethylacrylate,monomer,2-hydroxyethyl acrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2815,10.1080/08927010902730516,"N,N-dimethylacrylamide",monomer,"N,N-dimethylacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2816,10.1080/08927010902730516,sodium p-styrene sulfonate,monomer,sodium p-styrenesulfonate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2817,10.1080/08927010902730516,2-acrylamide-2-methylpropanesulfonic acid,monomer,2-acrylamido-2-methylpropane sulfonic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2818,10.1080/08927010902730516,"N,N-methylenebis(acrylamide)",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2819,10.1080/08927010902730516,poly(vinyl alcohol),polymer,polyvinyl alcohol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2820,10.1080/08927010902730516,agarose,natural polymer control,agarose,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2821,10.1080/08927010902730516,kappa-carrageenan,natural polymer control,kappa carrageenan,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2822,10.1080/08927010902730516,poly(dimethylsiloxane),soft hydrophobic comparator,polydimethylsiloxane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2823,10.1080/08927010902730516,polystyrene,hard hydrophobic control,polystyrene,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2569,10.1080/08927014.2012.702763,balafilcon A,silicone hydrogel contact lens material,balafilcon A,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2570,10.1080/08927014.2012.702763,senofilcon A,silicone hydrogel contact lens material,senofilcon A,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2571,10.1080/08927014.2012.702763,2-hydroxyethyl methacrylate,monomer/backbone component,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
2572,10.1080/08927014.2012.702763,silicone polymers,hydrogel component,silicone polymers,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2573,10.1080/08927014.2012.702763,polyvinyl pyrrolidine,wetting agent,polyvinylpyrrolidone,external_descriptor,PubChem,skipped,skipped,,,,,,,,
2574,10.1080/08927014.2012.702763,acetonitrile,extraction solvent,acetonitrile,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
